-2.944466299165e+00		-2.945186778345e+00		
-2.947307764801e+00		-2.946160985712e+00		
-2.948678530728e+00		-2.948697574033e+00		
-2.950335742055e+00		-2.950143183103e+00		
-2.952439187671e+00		-2.951027320450e+00		
-2.953935682537e+00		-2.953434197141e+00		
-2.956155769593e+00		-2.955289219561e+00		
-2.959034364184e+00		-2.957705551416e+00		
-2.959468572174e+00		-2.959113771587e+00		
-2.961960987625e+00		-2.961049126728e+00		
-2.965360892234e+00		-2.964286238519e+00		
-2.968024554005e+00		-2.965573268112e+00		
-2.969945017943e+00		-2.968527642594e+00		
-2.972337440458e+00		-2.969649941229e+00		
-2.975484306952e+00		-2.972775624557e+00		
-2.978028002935e+00		-2.974794582936e+00		
-2.980194113711e+00		-2.977303450470e+00		
-2.982580369089e+00		-2.980271917610e+00		
-2.985658468811e+00		-2.982043703120e+00		
-2.988439101084e+00		-2.984531070118e+00		
-2.991356836254e+00		-2.988306974832e+00		
-2.993726845450e+00		-2.990723671499e+00		
-2.996764911673e+00		-2.993467117278e+00		
-2.999333138008e+00		-2.997051887255e+00		
-3.001701642663e+00		-2.999279972522e+00		
-3.004873782836e+00		-3.001949234930e+00		
-3.007965521654e+00		-3.004865394742e+00		
-3.010142863593e+00		-3.008581942512e+00		
-3.013957844730e+00		-3.012154718096e+00		
-3.016564381745e+00		-3.014928017691e+00		
-3.019528178220e+00		-3.016755015391e+00		
-3.022058710809e+00		-3.020366384676e+00		
-3.025359739013e+00		-3.022813049682e+00		
-3.027751845690e+00		-3.025888047060e+00		
-3.030328729962e+00		-3.030097601380e+00		
-3.033139433442e+00		-3.033261501073e+00		
-3.037254876495e+00		-3.036003861803e+00		
-3.039582991434e+00		-3.038149582090e+00		
-3.041684482905e+00		-3.041958223678e+00		
-3.045127764125e+00		-3.045570098052e+00		
